deployment,dive_start,feeding_start,feeding_end,dive_end,dive_start_timestamp,descent_time,feeding_time,ascent_time,dive_time,stroke_frequency_feeding,avg_feeding_depth,avg_feeding_speed,max_dive_depth,pitch_excursion,roll_excursion,heading_excursion,depth_excursion,dist_total,dist_feeding,staightline_dist_feeding,tortuosity_feeding,avg_pitch_feeding,max_roll_feeding,time_between_dives,observed_feeding,dive_type,year
ea230120-P48b,149855,150333,154970,155380,2023-01-20 17:23:18,47.8,463.7,41,552.5,0.119689454388613,46.0175964107341,1.44043231040461,48.3746148897441,107.672214896626,119.754442266301,448.08616054134,4.30892517364077,768.87662134786,624.430128313883,313.844993934553,0.497389732327597,-5.3134843175804,66.5086407445781,99.9,n,u,2023
ea230120-P48b,156379,156735,161557,161955,2023-01-20 17:34:10,35.6,482.2,39.8,557.6,0.132725010369141,45.1227886218446,1.42678220856706,47.3181067266395,127.035352799379,nan,nan,8.26317575664483,778.206761078888,634.242367838166,243.726745658223,0.6157198603919,-7.72469173631759,nan,94.6,n,u,2023
ea230120-P48b,162901,163296,168052,168423,2023-01-20 17:45:02,39.5,475.6,37.1,552.2,0.130361648444071,43.9360923626344,1.43231311806922,46.3481418933719,142.211810586083,nan,nan,6.71332501406015,735.964843996967,594.083444727656,227.850642164275,0.616466938800612,-12.9807540151838,nan,89.2,n,u,2023
ea230120-P48b,169315,169733,174299,174683,2023-01-20 17:55:44,41.8,456.6,38.4,536.8,0.127025843188787,43.6056227847963,1.438317097529,45.7221407417525,143.475007207026,nan,nan,7.40087006641583,731.098231283783,593.46941366119,71.1239507414529,0.880155659071493,-12.2770136944979,nan,87.6,n,u,2023
ea230120-P48b,175559,175886,179792,180160,2023-01-20 18:06:08,32.7,390.6,36.8,460.1,0.136968766001024,42.1960356719822,1.42409768648324,44.2391743137471,97.4857500169398,nan,nan,5.32168609098284,658.243290827628,518.286780828521,140.811764254405,0.728313031582039,-13.0637293528038,nan,59.9,n,u,2023
ea230120-P48b,180759,181097,183515,183847,2023-01-20 18:14:48,33.8,241.8,33.2,308.8,0.159222497932175,41.3977444173851,1.61159004640446,43.1670873166123,77.9131029575534,99.8932488907349,80.0417156721878,4.88688603497275,504.766972353121,368.157435256209,349.941706903061,0.0494780944474786,-13.3746072021659,72.1758456897594,72.2,n,u,2023
ea230120-P48b,184569,184890,188262,188615,2023-01-20 18:21:09,32.1,337.2,35.3,404.6,0.151245551601424,40.5653492771967,1.73468300590186,44.2927996810216,90.390708340155,nan,nan,6.86367525327908,675.180151900367,550.601730668515,332.708899140832,0.395735827533864,-11.9691387480596,nan,62.3,n,u,2023
ea230120-P48b,189238,189592,192907,193225,2023-01-20 18:28:56,35.4,331.5,31.8,398.7,0.122171945701357,39.6832596298223,1.65603191691299,41.9479525518645,103.166770088078,nan,nan,5.05267346472451,639.736482450674,506.042343326577,344.39817790859,0.319428141833715,-14.6896387072092,nan,85.5,n,u,2023
ea230120-P48b,194080,194373,198170,198531,2023-01-20 18:37:00,29.3,379.7,36.1,445.1,0.160653147221491,38.6451408451106,1.55216646940622,41.4158331428123,82.6379137405206,119.899944843761,245.543537612248,7.30921302037707,675.590053972168,554.45333664808,369.287242771001,0.333961546694788,-15.248060454379,80.6175398961188,81.2,n,u,2023
ea230120-P48b,199343,199944,204010,204404,2023-01-20 18:45:46,60.1,406.6,39.4,506.1,0.124200688637482,42.6585592691159,1.36026882328024,45.991910302522,86.1337855029863,nan,nan,7.93077321230977,667.460003062493,514.491499782121,353.782812049288,0.312364126134037,-15.7048170297908,nan,72.6,n,u,2023
ea230120-P48b,205130,205634,209823,210197,2023-01-20 18:55:25,50.4,418.9,37.4,506.7,0.128909047505371,44.3124845454728,1.37003691554705,47.0485655769407,124.008862102769,nan,nan,5.55758744267749,689.634662639817,531.296038898019,197.578508248817,0.628119741568896,-12.7643583448604,nan,93.9,n,u,2023
ea230120-P48b,211136,211580,216153,216585,2023-01-20 19:05:26,44.4,457.3,43.2,544.9,0.137765143232014,43.6576543612834,1.51369952763354,45.6045677725592,99.7006950642544,129.23874254568,234.189407364926,4.51625119708307,803.628008616239,651.267712004081,397.147559561082,0.390193076916127,-9.92061396598015,98.4483094680841,nan,n,u,2023
ea250124-40,5975,6928,8858,9335,2025-01-24 12:53:59,95.3,193,47.7,336,0.132124352331606,55.7890593502446,1.11491181465707,57.7354625694682,57.6764716030583,33.6355040757053,258.564265431366,4.52254596790463,412.093547148568,213.444688972251,60.4907272604867,0.716597646201678,-6.03224244883904,22.8213691358749,200.1,n,u,2025
ea250124-40,11336,11982,13098,14474,2025-01-24 13:02:55,64.6,111.6,137.6,313.8,0.10752688172043,57.2940213457836,1.10185270061133,60.9494002078624,59.559092785636,77.8084485884366,106.066537504841,4.92626292151448,379.285141760538,121.868663027982,109.545154790797,0.101121222888571,-1.74719022021967,54.37921297428,180.9,n,u,2025
ea250124-40,16283,17289,20339,20753,2025-01-24 13:11:10,100.6,305,41.4,447,0.134426229508197,57.2128985518434,1.15644397784527,59.7318520628483,81.7572251726527,144.879146515885,233.959921798812,3.1017874763347,530.777058647258,350.138477781969,161.468544431609,0.538843758462458,-4.10730648376905,75.5372145033194,205.2,n,u,2025
ea250124-40,22805,23394,27004,27430,2025-01-24 13:22:02,58.9,361,42.6,462.5,0.127423822714681,58.519267070605,1.11614120968641,61.1350092877956,81.8058200368001,140.357009643962,202.408232928446,5.95712278996548,542.327832156685,399.740395330045,261.486222049994,0.345859900313307,-5.48155530151956,79.5305767802804,162.6,n,u,2025
ea250124-40,29056,29524,33004,33494,2025-01-24 13:32:27,46.8,348,49,443.8,0.146551724137931,59.2194433498054,1.17700675249956,61.6656904770727,71.4258220048179,114.347480350428,402.353017817224,5.1018669212648,547.812275313966,407.15209215154,268.780523255619,0.339852285087656,-6.07527966541732,68.6165740834942,177.9,n,u,2025
ea250124-40,35273,35830,38812,39309,2025-01-24 13:42:49,55.7,298.2,49.7,403.6,0.127431254191818,59.4863277522043,1.18334579668108,62.5234557424412,61.6762682311146,72.1779706523346,132.495979108,6.73350039125504,500.591716518625,349.347902674773,315.02276999215,0.0982548697725483,-5.20435785292371,41.0099853637963,358.1,n,u,2025
ea250124-40,42890,43539,46555,47057,2025-01-24 13:55:31,64.9,301.6,50.2,416.7,0.140915119363395,60.0689554891059,1.20701244266583,62.530163410651,71.403184018588,109.196878218281,340.024375689706,7.18421844737684,512.451442340405,360.979715738567,171.256088280789,0.525579746412071,-6.08158166456814,66.9842898328396,266.6,n,u,2025
ea250124-40,49723,50302,53314,53799,2025-01-24 14:06:54,57.9,301.2,48.5,407.6,0.124501992031873,61.4227618488722,1.1684393353164,63.6721710995497,97.1388438329342,nan,nan,4.78429182911903,495.949886973002,347.626447134464,95.398543513852,0.725571675284673,-6.17402106374093,nan,233.8,n,u,2025
ea250124-40,56137,56780,60043,60448,2025-01-24 14:17:36,64.3,326.3,40.5,431.1,0.12565124118909,60.6031188955257,1.18233717264681,63.312739635005,74.9367058877504,88.4412665079959,453.665138908142,8.08224153306903,529.69833122226,382.92686681607,114.328332094665,0.701435595143081,-5.43443030284194,61.9936736409669,147.6,n,u,2025
ea250124-40,61924,62448,64772,65420,2025-01-24 14:27:14,52.4,232.4,64.8,349.6,0.0882099827882961,60.3995717412495,1.13422943785704,64.6264141017306,137.970520261585,nan,nan,9.4505768392542,391.458394013748,249.145589787959,160.240957640039,0.356838072966029,-9.79986983217872,nan,143.1,n,u,2025
ea250124-40,66851,67410,70619,71124,2025-01-24 14:35:27,55.9,320.9,50.5,427.3,0.107510127765659,61.6778925995713,1.13462962907362,63.0971397083773,81.5523343300673,97.805948465492,456.053060058878,4.50111605120865,506.34936273923,360.04667933259,201.976395018406,0.4390271967157,-5.37305759506645,70.3550581056288,245,n,u,2025
ea250124-40,73574,74102,76483,77080,2025-01-24 14:46:39,52.8,238.1,59.7,350.6,0.130197396052079,61.3084648820107,1.15755339354502,63.4686098337577,52.7959172608457,90.5208043172504,155.115125833047,5.61590567605549,428.538800686381,275.04743264913,232.003710968078,0.1564956315588,-5.06365439434634,48.8869010304137,211.3,n,u,2025
ea250124-40,79193,79757,82783,83281,2025-01-24 14:56:01,56.4,302.6,49.8,408.8,0.128883013879709,55.7777686177273,1.12300848833357,58.5184447131509,42.5036387051333,44.2056553653427,167.096174827359,5.00485558318404,481.389367718333,338.085707966175,231.490544000598,0.315290358195922,-5.30035228708215,29.845715811686,139.3,n,u,2025
ea250124-40,84674,85165,88282,88632,2025-01-24 15:05:09,49.1,311.7,35,395.8,0.136349053577158,54.7011372909296,1.15708359356109,56.1769156962431,77.9524447958069,152.133711334766,476.524470224801,7.50025388934576,478.613174184311,358.579681166984,171.159498913934,0.522673737795456,-4.84028337468989,81.0769887454433,157.8,y,u,2025
ea250124-40,90210,90688,93741,94094,2025-01-24 15:14:23,47.8,305.3,35.3,388.4,0.135931870291517,55.1730995426087,1.14934466560504,57.4204181630348,75.7006960759021,86.1847922419479,325.344926328119,10.6590375779885,466.043649879406,349.378521156679,124.097079074838,0.644806215722729,-4.40624354936393,70.1922753069284,213,y,u,2025
ea250124-40,96224,96784,99884,100286,2025-01-24 15:24:24,56,310,40.2,406.2,0.124193548387097,52.9584862944665,1.13910486241218,54.5805519273822,75.4354870042474,164.833587007736,394.248644970021,6.20608882510949,481.411832242274,351.644154934113,93.2187438677795,0.734906033386946,-4.6221526458265,89.4360210301181,189.3,y,u,2025
ea250124-40,102179,102806,106195,106570,2025-01-24 15:34:20,62.7,338.9,37.5,439.1,0.109176748303334,53.214279412845,1.12255075181644,58.705667350154,117.482690313208,nan,nan,23.4274337998801,519.672796903237,377.742311835408,89.4517761822914,0.763193655093455,-3.63157592988828,nan,188.5,y,u,2025
ea250124-40,108455,108996,110549,111311,2025-01-24 15:44:47,54.1,155.3,76.2,285.6,0.115904700579524,54.1022110704769,1.10362773734092,56.6103879713344,54.2455643095734,12.6189038528778,69.1160951100262,9.00998769072692,348.866844626973,171.347047498889,158.725990880969,0.0736578587267587,-1.80830032036464,7.70423814542278,481.8,y,u,2025
ea250124-40,116129,116661,119822,120223,2025-01-24 15:57:35,53.2,316.1,40.1,409.4,0.139196456817463,59.3706467814624,1.16759201197566,62.5104326287541,85.4406646624495,nan,nan,7.67642463851028,506.500108220583,366.096099270072,334.09523616781,0.087411100981589,-4.76608472944868,nan,216.9,y,u,2025
ea250124-40,122392,123280,126628,127122,2025-01-24 16:08:01,88.8,334.8,49.4,473,0.126941457586619,60.901707691191,1.12731139113703,64.1046030351415,62.8755022101771,81.3913484459733,155.834181872548,6.21402662570997,541.886753707389,374.616673094748,303.450349615257,0.189971051986496,-5.13481824700072,52.2723488950276,205.5,n,u,2025
ea250124-40,129177,129734,133272,133729,2025-01-24 16:19:20,55.7,353.8,45.7,455.2,0.127190503109101,60.0744066829254,1.12218519689995,62.5089146019212,34.6747480242009,31.1613887402843,142.206137360974,4.26840508246691,541.498479964209,394.644192865488,323.671749189643,0.179839067592807,-5.19531743407541,18.0827231499529,nan,n,u,2025
ea250124-82,4451,4951,8167,8693,2025-01-24 12:19:53,50,321.6,52.6,424.2,0.113495024875622,62.5802881837701,1.38197379924696,65.0428823776969,80.2297102867106,121.293388133076,305.274022534867,8.78181657975134,606.168660025917,442.085179750089,284.51944658147,0.356414872938493,-4.98407185585181,73.4659412864686,513.9,n,u,2025
ea250124-82,13832,15185,19969,20363,2025-01-24 12:35:31,135.3,478.4,39.4,653.1,0.137959866220736,59.4923022507987,1.4060556159057,64.0016308788055,90.0978052512538,89.5012427304584,279.714845001176,8.56652835250034,916.52401700092,675.305438778687,245.691661168571,0.636176984428094,-4.63600125216406,52.3525893433737,192.7,n,u,2025
ea250124-82,22290,22988,25149,26568,2025-01-24 12:49:37,69.8,216.1,141.9,427.8,0.14807959278112,53.9238121964388,1.53411821838235,61.0314294125023,98.0637256143582,nan,nan,33.5570210521964,635.685717998754,329.687294999774,118.666205124875,0.640064367281863,-1.03455001741253,nan,121.8,n,u,2025
ea250124-82,27786,28491,34078,34550,2025-01-24 12:58:46,70.5,558.7,47.2,676.4,0.110971899051369,52.1364591452788,1.40146124941311,65.1039923467652,126.977194373537,nan,nan,45.8103729517502,958.721021523668,779.513741380793,607.380780620351,0.220820944677042,-4.07720071050132,nan,103.2,n,u,2025
ea250124-82,35582,36211,42406,42803,2025-01-24 13:11:46,62.9,619.5,39.7,722.1,0.127522195318806,59.2905904867881,1.40851475574879,62.0491784459984,77.4143464162334,112.033955986121,345.539631544315,5.59232809087086,1031.1929061479,875.790446013642,596.456341300196,0.318950847185989,-5.10891066746176,74.4509163068093,101.6,n,u,2025
ea250124-82,43819,44288,48841,49252,2025-01-24 13:25:30,46.9,455.3,41.1,543.3,0.13617395124094,60.6553421060021,1.43840861197405,63.4314915708699,67.4303727005368,143.059905545897,339.280535003033,7.50401904332636,801.725033071148,655.885560811623,387.011789255064,0.409940068239712,-6.05881960511608,86.4579889037195,94.4,n,u,2025
ea250124-82,50196,50630,55532,55915,2025-01-24 13:36:07,43.4,490.2,38.3,571.9,0.143818849449204,61.893325909018,1.44763491305395,63.6327438554561,101.657197929279,nan,nan,5.71975505380193,854.043963891247,712.479443351243,493.512813976179,0.307330452012938,-5.00604598765418,nan,80.4,n,u,2025
ea250124-82,56719,57142,60972,61372,2025-01-24 13:47:00,42.3,383,40,465.3,0.133159268929504,62.0823941886878,1.43346163399787,64.3274573493983,64.4068513630095,117.651575851019,460.695584842407,5.23755892872146,691.431450678956,548.600346820949,348.387120212509,0.364952788981349,-6.99660994035548,66.6037691139436,78.6,n,u,2025
ea250124-82,62158,62642,67238,67649,2025-01-24 13:56:04,48.4,459.6,41.1,549.1,0.147954743255004,62.4899159462653,1.4463740362442,64.3873039689131,77.4083793236723,113.103393571252,305.733178746659,5.32513557826518,813.939901026721,665.801359745458,249.211211156646,0.625697353258753,-6.18712499029716,62.2009869160402,96.2,n,u,2025
ea250124-82,68611,69155,73777,74208,2025-01-24 14:06:49,54.4,462.2,43.1,559.7,0.133059281696235,63.2965352240642,1.43049520768526,65.2180450950269,66.6091223863369,86.3963579282188,801.728198216111,4.74272935583171,811.044788268744,660.776036008419,457.431136464486,0.307736492340563,-7.01013295690667,66.1108337746143,90.6,n,u,2025
ea250124-82,75114,75570,79498,79849,2025-01-24 14:17:39,45.6,392.8,35.1,473.5,0.1260183299389,62.9362145568097,1.439715580377,65.9561733081671,106.45075687103,nan,nan,6.73801440188456,713.747328832971,565.142057971627,266.538793179473,0.528368505900768,-3.8707227969817,nan,78.2,y,u,2025
ea250124-82,80631,81054,84178,84559,2025-01-24 14:26:51,42.3,312.4,38.1,392.8,0.128040973111396,61.7482888801986,1.43945018532543,66.3584675881511,115.534218301394,nan,nan,16.4236238725474,576.339998793497,447.096676797755,146.769960201325,0.671726568731093,-3.00258047827727,nan,78,y,u,2025
ea250124-82,85339,85834,90004,90483,2025-01-24 14:34:42,49.5,417,47.9,514.4,0.130695443645084,63.5651281821225,1.43002706592739,65.7766049659014,85.8408891088505,112.191814574306,450.996821867027,4.51348881555444,748.860793549016,596.269638654205,428.953871234725,0.280604204160245,-5.26829629053986,74.3309627741923,161.5,n,u,2025
ea250124-82,92098,92624,95781,96464,2025-01-24 14:45:58,52.6,315.7,68.3,436.6,0.123535001583782,63.238994228017,1.4213714319837,66.0371864355028,56.3562816862247,59.565586297947,258.344872770493,6.78247461930577,629.001469327367,450.055952607776,334.447810289701,0.256875043310064,-4.64751566624097,38.4526477383357,113.5,n,u,2025
ea250124-82,97599,98057,103014,103363,2025-01-24 14:55:08,45.8,495.7,34.9,576.4,0.137179745814,58.581901930601,1.45602622124299,61.9146842353708,94.4757669345707,nan,nan,6.1846443689685,868.024668978177,724.75743603306,588.949095664761,0.187384542215451,-5.01540487713696,nan,91.3,n,u,2025
ea250124-82,104276,104679,108606,108909,2025-01-24 15:06:15,40.3,392.7,30.3,463.3,0.137509549274255,58.0175181387679,1.48087484245861,62.2445351038138,108.996514385679,nan,nan,7.08928179086519,718.082269202249,583.344586959264,205.384291058491,0.647919436213379,-4.57921131637338,nan,73.4,y,u,2025
ea250124-82,109643,110042,113647,114032,2025-01-24 15:15:12,39.9,360.5,38.5,438.9,0.134535367545076,58.0958552586272,1.49194459772663,61.981421727379,75.0351807375798,166.18037087348,327.99645748213,7.7506319250309,680.757152910084,539.070230508512,176.28837220169,0.672976984769878,-5.6497949545133,88.9846210911667,96.8,n,u,2025
ea250124-82,115000,115425,119805,120143,2025-01-24 15:24:08,42.5,438,33.8,514.3,0.143835616438356,60.4921920969091,1.49359196618957,63.0037867021123,55.6780389428014,143.182668914993,307.996036004354,5.14248706312573,803.656733703396,656.078514302955,362.834460522535,0.446964879031246,-5.8594927684775,72.8371650293145,106.1,n,u,2025
ea250124-82,121204,121622,124559,124862,2025-01-24 15:34:28,41.8,293.7,30.3,365.8,0.13959822948587,63.5196607493977,1.5190354491842,66.458380460838,105.84235536286,nan,nan,9.18410654338185,585.577206026851,446.556152821213,416.508520449249,0.0672874669448204,-4.8996948919409,nan,66.4,y,u,2025
ea250124-82,125526,125943,129219,129542,2025-01-24 15:41:40,41.7,327.6,32.3,401.6,0.141941391941392,63.4772456713088,1.49457584877,65.1910314933311,109.437802598959,nan,nan,8.91716884441043,630.758597190974,489.053989049963,188.1628348157,0.615251405716524,-5.57709706508853,nan,109.4,y,u,2025
ea250124-82,130636,131059,134200,134604,2025-01-24 15:50:11,42.3,314.1,40.4,396.8,0.140082776185928,64.2210699634158,1.49935544134058,66.3017900692809,90.3269115495894,75.528158762781,151.598728618042,6.88644443652174,619.180780768863,472.278010973828,407.986521634978,0.136130600716053,-5.8319093845804,42.9250928103296,90.6,n,u,2025
ea250124-82,135510,135935,139641,140010,2025-01-24 15:58:19,42.5,370.6,36.9,450,0.134916351861846,62.703779284128,1.4740555986772,65.0903308890706,103.798982019086,nan,nan,6.44990240448651,683.345490808972,544.256721390283,191.922702394301,0.647367327124519,-4.9918340631095,nan,106.7,y,u,2025
ea250124-82,141077,141586,145809,146182,2025-01-24 16:07:36,50.9,422.3,37.3,510.5,0.137343121004026,64.7988755850511,1.46654369033036,67.8953393059654,101.13917979783,nan,nan,7.82249222161656,771.694252787444,618.777515417318,568.107453411377,0.0818873678235834,-4.6083351072935,nan,130.5,y,u,2025
ea250124-82,147487,147940,151878,152248,2025-01-24 16:18:17,45.3,393.8,37,476.1,0.140934484509904,65.9921740516793,1.47380305500924,68.2953768495552,101.875199649016,nan,nan,7.98502331459248,729.795612447981,580.786650100725,544.830061502636,0.0619101499524012,-4.28324218958162,nan,115.1,y,u,2025
ea250124-82,153399,153866,156813,157279,2025-01-24 16:28:08,46.7,294.7,46.6,388,0.135731252120801,66.9722535730718,1.46567052737488,69.565592816014,87.8227482045225,43.3198717081497,88.6556608817371,5.43423473483621,589.978470906029,431.417693094904,399.96694526334,0.0729009225512832,-6.18798424047291,29.8674706147742,92.2,n,u,2025
ea250124-82,158201,158703,160793,161465,2025-01-24 16:36:08,50.2,209,67.2,326.4,0.124401913875598,69.2597852962944,1.44349563487495,72.1368617123336,64.0294099940461,82.3954586913221,103.218887281312,5.51284282755806,503.95686134642,300.517096041574,270.539964617334,0.0997518338194416,-6.26992097267794,45.0079031638134,92.7,n,u,2025
ea250124-82,162392,162940,165817,166403,2025-01-24 16:43:07,54.8,287.7,58.6,401.1,0.137295794230101,68.536285927798,1.46760596092003,76.3928502079056,63.771426412098,36.2058509666284,130.616321248996,11.9245090383803,617.253401303683,422.474694891718,384.921929641667,0.0888876084274716,-4.81403611773542,21.5970634788363,114.1,n,u,2025
ea250124-82,167544,168000,172148,172519,2025-01-24 16:51:42,45.6,414.8,37.1,497.5,0.145853423336548,66.5238990393721,1.47898490549231,69.7928804917411,116.083901319215,nan,nan,10.8987635019389,765.5165694566,611.435749190501,486.267153871402,0.204712589155629,-6.21725330296012,nan,108.7,y,u,2025
ea250124-82,173606,174086,177663,178050,2025-01-24 17:01:48,48,357.7,38.7,444.4,0.142577578976796,66.2643482739866,1.46912422718244,68.6546324696021,104.921985288207,nan,nan,8.71682544812425,678.231249746539,524.638170201155,316.552839358756,0.396626365867766,-4.25103894077498,nan,108.4,y,u,2025
ea250124-82,179134,179553,182662,183098,2025-01-24 17:11:01,41.9,310.9,43.6,396.4,0.125442264393696,65.4816642137597,1.45081049818766,67.1038498397085,88.3055317512588,91.1234965495822,361.192158324325,4.94007319074774,595.819585925871,449.848498224201,233.371567548968,0.481221859203234,-6.49489749025063,45.767946717991,120.6,n,u,2025
ea250124-82,184304,184845,187442,188128,2025-01-24 17:19:38,54.1,259.7,68.6,382.4,0.119368502117828,64.793001413608,1.4466473379053,67.3063246763452,92.2048929867426,36.9936800788948,222.053590360826,5.30178669671341,550.435972761023,373.843348943321,249.701383961843,0.332069475978024,-5.71404455443156,21.6342828256418,112.1,n,u,2025
ea250124-82,189249,189781,192291,192764,2025-01-24 17:27:53,53.2,251,47.3,351.5,0.119521912350598,61.6396360424553,1.45295959808418,67.6560199485954,103.442427730725,nan,nan,19.4276717297421,512.278823462748,359.910165400748,329.423209909046,0.0847071253398903,-1.50866114947574,nan,121.4,y,u,2025
ea250124-82,193978,194523,197874,198413,2025-01-24 17:35:46,54.5,335.1,53.9,443.5,0.125335720680394,62.5550673372596,1.4511046913109,65.580566884483,60.1427368473448,42.3872715324701,80.8252020875918,10.0838329524364,653.54095887898,484.001784711001,454.707439507134,0.0605252834374539,-7.3376336173841,21.2159735507599,116.5,n,u,2025
ea250124-82,199578,200238,202576,202996,2025-01-24 17:45:06,66,233.8,42,341.8,0.106928999144568,49.1442797618684,1.43645069423644,67.1338759093833,96.4271081601609,229.859803027917,86.4893917088846,40.5420661019057,506.73295963897,333.024183353287,301.368801527859,0.095054303584451,3.22879482214027,179.796601942012,148.3,n,u,2025
ea250124-82,204479,204906,207389,207884,2025-01-24 17:53:16,42.7,248.3,49.5,340.5,0.13290374546919,55.0056189458747,1.65045356755096,62.5643040546952,154.256115563744,nan,nan,17.3111768929124,532.578379015354,384.848025737737,356.744242149283,0.0730256665201297,-14.4441714473228,nan,nan,n,u,2025
ea250124-P46,5958,6704,8412,8918,2025-01-24 09:37:32,74.6,170.8,50.6,296,0.128805620608899,45.433921877983,1.31195277206217,48.6534176016965,32.8969373010025,15.9780598829474,nan,8.04405917142078,507.028028894177,224.029483136661,nan,nan,-4.16416570844856,11.4971745905779,3934.7,n,u,2025
ea250124-P46,48265,49567,50305,50964,2025-01-24 10:48:02,130.2,73.8,65.9,269.9,0.128726287262873,64.3364875863216,1.19401865310605,67.7731859510117,64.2488304526556,15.9102925352922,nan,17.0065587770321,321.100900455607,89.0930366328435,nan,nan,4.6465402275179,8.31325620341409,122.3,n,u,2025
ea250124-P46,52187,53182,53969,54784,2025-01-24 10:54:34,99.5,78.7,81.5,259.7,0.0762388818297332,61.986450864841,1.14237121181433,67.3294257409382,87.9403342367846,29.5858021138251,nan,12.101734752627,302.765628030178,88.1004260983684,nan,nan,-1.44793116264694,21.0651415926959,99.1,n,u,2025
ea250124-P46,55775,56527,59781,60563,2025-01-24 11:00:33,75.2,325.4,78.2,478.8,0.121389059618931,61.8358702675696,1.14491460065324,65.1735577287679,40.5034558414423,43.496541978642,nan,7.41341459438782,552.870040316829,371.812453427168,nan,nan,-5.38029027448932,30.6436254065318,169.2,n,u,2025
ea250124-P46,62255,63050,65879,66601,2025-01-24 11:11:21,79.5,282.9,72.2,434.6,0.113114174620007,53.9291564645464,1.14936829524082,57.4405520605895,77.9871572069996,75.6270995560612,nan,7.97143607618648,489.945350848458,323.961993665471,nan,nan,-4.79872246681288,47.0297128596176,183.6,n,u,2025
ea250124-P46,68437,69666,73707,74161,2025-01-24 11:21:39,122.9,404.1,45.4,572.4,0.106409304627567,56.7681331767184,1.12435484165773,62.4651098742987,60.0495854986501,137.455293793885,nan,11.6242509253296,662.579268886691,453.595652902601,nan,nan,-4.6686944293979,73.3172567767886,191.4,n,u,2025
ea250124-P46,76075,76706,79545,80212,2025-01-24 11:34:23,63.1,283.9,66.7,413.7,0.105671010919338,62.8354535705004,1.13201303425759,64.8809067666715,52.7145563410022,52.4753765416474,nan,4.31591835983521,485.208208304663,319.809276755283,nan,nan,-5.72783722143179,34.6117808236352,305.4,n,u,2025
ea250124-P46,83266,83865,87938,88510,2025-01-24 11:46:22,59.9,407.3,57.2,524.4,0.125214829364105,60.8577069722095,1.13455017033553,63.3494535108051,46.5415970103,48.671783897453,nan,4.78977940557756,615.335647185242,461.744566082424,nan,nan,-4.64338735692684,32.2747606309738,223.6,n,u,2025
ea250124-P46,90746,91299,96040,96518,2025-01-24 11:58:50,55.3,474.1,47.8,577.2,0.118118540392322,60.8487549916612,1.1411438139715,63.3944846195507,69.1739164134811,125.602473034302,nan,5.16431793431101,687.789651863209,537.711819647893,nan,nan,-6.37829837940083,84.813913854809,185.9,n,u,2025
ea250124-P46,98377,99163,102945,103429,2025-01-24 12:11:34,78.6,378.2,48.4,505.2,0.122950819672131,60.9072543019134,1.16215919301723,63.377815390361,84.9256624758846,110.722324870298,nan,5.60298444195364,604.812659796519,436.263531532459,nan,nan,-6.41995696794295,61.5559085861182,117.7,n,u,2025
ea250124-P46,104606,105178,108173,108866,2025-01-24 12:21:56,57.2,299.5,69.3,426,0.138564273789649,61.1025820030961,1.16346241255366,62.96125055076,54.400387027616,97.612921102877,nan,4.88152414710019,493.370033771834,345.80072305073,nan,nan,-8.21585031441608,83.5842300291688,170.8,n,u,2025
ea250124-P46,110574,111156,115342,115858,2025-01-24 12:31:53,58.2,418.6,51.6,528.4,0.121834687052078,61.223989845773,1.1279822178229,63.170717747082,71.91604053309,110.157552500915,nan,5.62955943637101,616.977512273578,470.831414414172,nan,nan,-4.65665229838532,59.7108168901773,217.7,n,u,2025
ea250124-P46,118035,118933,122068,122676,2025-01-24 12:44:19,89.8,313.5,60.8,464.1,0.137161084529506,59.2611679220597,1.18146026092888,63.7750960302511,39.8706733814921,44.8596972351479,nan,7.42607090141254,547.630471744757,371.922669259378,nan,nan,-2.18346692647781,28.9220866034361,95.7,n,u,2025
ea250124-P46,123633,124362,126549,127221,2025-01-24 12:53:39,72.9,218.7,67.2,358.8,0.118884316415181,57.6341584855068,1.14213467521904,59.5338546425549,37.4436195475009,50.8069026876517,nan,4.137208684172,445.021430894467,249.946331751601,nan,nan,-3.10610343310877,42.865548321188,171,n,u,2025
ea250124-P46,128931,129969,132199,132779,2025-01-24 13:02:29,103.8,223,58,384.8,0.0941704035874439,59.3324634300955,1.13779281711331,62.3142779512238,58.4132154712576,36.3959330321006,nan,6.29901809379474,431.272525478965,253.211984157268,nan,nan,-4.35484687058181,19.0449916719424,118.1,n,u,2025
ea250124-P46,133960,134842,138522,138976,2025-01-24 13:10:52,88.2,368,45.4,501.6,0.135869565217391,59.2743115245601,1.1665398205959,60.7293149966595,69.6100484760452,165.925515658093,nan,3.24319136767701,604.173181034481,428.597448237741,nan,nan,-3.27359144416318,93.7241886250235,149.7,n,u,2025
ea250124-P46,140473,141141,145042,145541,2025-01-24 13:21:43,66.8,390.1,49.9,506.8,0.115355037169956,60.1782679510169,1.14180271212663,62.9115039139411,68.5519518588504,140.852185045065,nan,6.25480445178788,602.056099532297,443.543731163958,nan,nan,-4.55831328392672,85.2143808747451,142.5,n,u,2025
ea250124-P46,146966,147526,150893,151386,2025-01-24 13:32:32,56,336.7,49.3,442,0.133650133650134,61.3783328290921,1.17956236136559,63.7961384575564,66.2757839222568,212.318182794334,nan,5.6673345577234,543.545214645946,395.820994796201,nan,nan,0.684967746372913,162.665779440845,178,n,u,2025
